Placa,Codigo Verificacion Placa,Fecha_Emision,Año.del.Permiso,Pago Fisico,Cuotas Permiso,Codigo_SII,Comuna_Propietario,Comuna_Permiso,Valor_Contado,Total_a_Pagar,Año_Fabricacion,TipoVehiculo,Marca,Modelo,Cilindrada,Equipamiento,Combustible,Transmision,Tonelaje,Comuna_Anterior,Comuna_Anterior,Comuna_rev,Fecha_Vencimiento
KHYS-82,4,2021-03-31,2021,Pagado internet,Total,CT079020018,RIO IBAÑEZ,RIO IBAÑEZ,116055,116056,2018,CAMIONETA,FORD,RANGER,3200,Equi,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
JDXK-66,1,2021-03-30,2021,Pagado internet,Total,SU176015304,RIO IBAÑEZ,RIO IBAÑEZ,26835,25489,2004,STATION WAGON,NISSAN,X-TRAIL,2500,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LJFY-11,3,2021-04-01,2021,Pagado internet,Total,VN052000519,MACUL,RIO IBAÑEZ,216941,220636,2019,FURGON,CITROEN,BERLINGO,1600,Equi,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
KTYX-48,0,2021-03-31,2021,Pagado internet,Total,CO117000118,MACUL,RIO IBAÑEZ,195670,195670,2018,FURGON,JAC,SUNRAY,1900,Equi,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LGHW-11,2,2021-03-31,2021,Pagado internet,Total,CT235015419,RIO IBAÑEZ,RIO IBAÑEZ,183956,183956,2019,CAMIONETA,TOYOTA,HILUX,2400,Equi,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
HKPG-62,0,2021-03-31,2021,Pagado internet,1ra. Cuota,SU244007715,VITACURA,RIO IBAÑEZ,167207,83604,2015,AUTOMOVIL,VOLVO,V40,1600,Full,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-08-31 00:00:00.000
DFCY-11,7,2021-06-25,2021,Pagado internet,Total,HB032001011,LAS CONDES,RIO IBAÑEZ,80319,84689,2011,AUTOMOVIL,B.M.W,116,1600,Full,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LZHB-59,3,2021-04-01,2021,Pagado internet,Total,NULL,LO BARNECHEA,RIO IBAÑEZ,933535,949433,2020,STATION WAGON,JEEP,GRANDCHEROKEE LIMITED 3.6LLX 4X4,3604,FULL,BENC,AUT,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LFDR-22,1,2021-03-08,2021,Pagado internet,Total,SU049003719,COYHAIQUE,RIO IBAÑEZ,45321,45321,2019,STATION WAGON,CHERY,TIGGO 3,1600,Equi,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
CRCH-73,1,2021-03-08,2021,Pagado internet,Total,CT235011510,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2010,CAMIONETA,TOYOTA,HILUX,2500,Equi,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
GHYP-43,3,2021-03-19,2021,Pagado internet,Total,CT166006114,RIO IBAÑEZ,RIO IBAÑEZ,30307,30307,2014,CAMIONETA,MITSUBISHI,L200,2500,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
UD-9187,4,2021-03-31,2021,Pagado internet,Total,VN079004502,LAS CONDES,RIO IBAÑEZ,37077,37077,2002,STATION WAGON,FORD,EXPLORER,4000,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
CPZJ-78,8,2021-03-31,2021,Pagado internet,Total,VN166006011,LAS CONDES,RIO IBAÑEZ,114954,114954,2011,STATION WAGON,MITSUBISHI,MONTERO,3500,Full,Dies,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
GLZZ-40,5,2021-03-02,2021,Pagado internet,Total,CT166006014,RIO IBAÑEZ,RIO IBAÑEZ,42881,42881,2014,CAMIONETA,MITSUBISHI,L200,2500,Full,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
YX-1841,9,2021-07-05,2021,Pagado internet,Total,SD235015805,LAS CONDES,RIO IBAÑEZ,27325,29312,2005,AUTOMOVIL,TOYOTA,COROLLA,1800,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
JTCY-75,8,2021-03-30,2021,Pagado internet,Total,CT079019117,RIO IBAÑEZ,RIO IBAÑEZ,84218,84217,2017,CAMIONETA,FORD,F150,3500,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
HRRP-51,7,2021-03-30,2021,Pagado internet,Total,SU243007316,COYHAIQUE,RIO IBAÑEZ,81163,81163,2016,STATION WAGON,VOLKSWAGEN,TIGUAN,2000,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
CPVC-86,5,2021-03-22,2021,Pagado internet,Total,CT160010411,COYHAIQUE,RIO IBAÑEZ,25803,25803,2011,CAMIONETA,MAZDA,BT50,2500,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
GDRL-86,8,2021-03-30,2021,Pagado internet,Total,CT235013714,RIO IBAÑEZ,RIO IBAÑEZ,55459,55459,2014,CAMIONETA,TOYOTA,HILUX,2500,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LSCP-20,2,2021-03-31,2021,Pagado internet,Total,SD077007519,VITACURA,RIO IBAÑEZ,166059,166059,2019,AUTOMOVIL,FIAT,TIPO,1600,Equi,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
KGVW-74,1,2021-04-05,2021,Pagado internet,Total,SU229025018,RIO IBAÑEZ,RIO IBAÑEZ,45321,46093,2018,STATION WAGON,SUZUKI,GRAND NOMADE,2400,Full,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LTDX-94,0,2021-03-31,2021,Pagado internet,Total,SU111024220,RIO IBAÑEZ,RIO IBAÑEZ,99560,99561,2020,STATION WAGON,HYUNDAI,TUCSON,2000,Equi,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
KYWC-20,6,2021-03-31,2021,Pagado internet,Total,HB184025519,COYHAIQUE,RIO IBAÑEZ,57143,57143,2019,AUTOMOVIL,PEUGEOT,208,1600,Full,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
DFS-033,2,2021-03-30,2021,Pagado internet,Total,MT032015516,COYHAIQUE,RIO IBAÑEZ,42031,42031,2016,Moto,B.M.W,F,800,Norm,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
HJSP-46,9,2021-03-19,2021,Pagado internet,Total,CT166006616,COYHAIQUE,RIO IBAÑEZ,72607,72607,2016,CAMIONETA,MITSUBISHI,L200,2400,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
HWDS-24,2,2021-03-31,2021,Pagado internet,Total,CT225002216,MACUL,RIO IBAÑEZ,133992,133992,2016,CAMIONETA,SSANGYONG,A.SPORTS,2000,Full,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
JVFT-53,7,2021-04-26,2021,Pagado internet,Total,CT176032917,COYHAIQUE,RIO IBAÑEZ,97117,98772,2017,CAMIONETA,NISSAN,NP300,2300,Full,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
FLLS-76,4,2021-03-30,2021,Pagado internet,Total,VN235004913,COYHAIQUE,RIO IBAÑEZ,52639,52639,2013,STATION WAGON,TOYOTA,4RUNNER,4000,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
ZL-4103,K,2021-03-31,2021,Pagado internet,Total,HB106002206,COYHAIQUE,RIO IBAÑEZ,25489,25489,2006,AUTOMOVIL,HONDA,FIT,1300,Full,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LJFT-73,8,2021-03-15,2021,Pagado internet,Total,HB079014419,LAS CONDES,RIO IBAÑEZ,106969,106969,2019,AUTOMOVIL,FORD,FIESTA,1600,Equi,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
CWDY-94,0,2021-04-01,2021,Pagado internet,Total,CO184005711,TEMUCO,RIO IBAÑEZ,29650,30155,2011,FURGON,PEUGEOT,PARTNER,1600,Norm,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
BSPP-16,4,2021-03-15,2021,Pagado internet,Total,CT166004708,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2008,CAMIONETA,MITSUBISHI,L200,2500,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
SS-3026,6,2021-04-09,2021,Pagado internet,Total,SU166000591,LAS CONDES,RIO IBAÑEZ,25489,25923,1991,JEEP,MITSUBISHI,MONTERO,3000,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LHXV-88,4,2021-03-31,2021,Pagado internet,Total,SU227051219,LAS CONDES,RIO IBAÑEZ,383551,383551,2019,STATION WAGON,SUBARU,XV,2000,Equi,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
KPTR-57,8,2021-06-18,2021,Pagado internet,Total,CT079017818,LAS CONDES,RIO IBAÑEZ,241520,254660,2018,CAMIONETA,FORD,RANGER,2500,Full,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LCJJ-70,6,2021-08-27,2021,Pagado internet,Total,HB165010919,LAS CONDES,RIO IBAÑEZ,388055,422583,2019,AUTOMOVIL,MINI,F56,2000,Full,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
XB-7835,K,2021-05-19,2021,Pagado internet,Total,CT166003104,SANTIAGO,RIO IBAÑEZ,25489,26411,2004,CAMIONETA,MITSUBISHI,L200,2500,Norm,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LFXH-78,4,2021-03-17,2021,Pagado internet,2da. Cuota,SU079006319,LAS CONDES,RIO IBAÑEZ,232189,132281,2019,STATION WAGON,FORD,ECOSPORT,2000,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-03-31 00:00:00.000
LFXH-78,4,2021-03-31,2021,Pagado internet,Total,SU079006319,LAS CONDES,RIO IBAÑEZ,209993,209993,2019,STATION WAGON,FORD,ECOSPORT,2000,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
FTRK-35,8,2021-03-31,2021,Pagado internet,Total,SU106004613,LAS CONDES,RIO IBAÑEZ,136525,136525,2013,STATION WAGON,HONDA,CR-V,2400,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
ZZ-9202,2,2021-04-26,2021,Pagado internet,Total,SU166000493,COYHAIQUE,RIO IBAÑEZ,25489,25923,1993,STATION WAGON,MITSUBISHI,MONTERO,3000,Full,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
CCXB-36,2,2021-03-31,2021,Pagado internet,Total,SD050025110,TEMUCO,RIO IBAÑEZ,27970,27970,2010,STATION WAGON,CHEVROLET,OPTRA,1600,Full,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
GGRB-35,1,2021-03-30,2021,Pagado internet,Total,CO050001314,COYHAIQUE,RIO IBAÑEZ,28524,25489,2014,FURGON,CHEVROLET,N300,1200,Norm,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
KTPF-73,9,2021-03-31,2021,Pagado internet,Total,SU229032819,COYHAIQUE,RIO IBAÑEZ,64111,64111,2019,JEEP,SUZUKI,JIMNY,1500,Equi,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
JYZR-25,K,2021-03-31,2021,Pagado internet,Total,CO184018218,PROVIDENCIA,RIO IBAÑEZ,164393,164393,2018,FURGON,PEUGEOT,PARTNER,1600,Full,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
GGRC-63,3,2021-03-31,2021,Pagado internet,Total,CT166005714,COYHAIQUE,RIO IBAÑEZ,32466,32466,2014,CAMIONETA,MITSUBISHI,L200,2500,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
GDVG-13,3,2021-03-31,2021,Pagado internet,Total,CT166005914,COYHAIQUE,RIO IBAÑEZ,40348,40348,2014,CAMIONETA,MITSUBISHI,L200,2500,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
GXRV-45,3,2021-03-31,2021,Pagado internet,1ra. Cuota,SU121006415,RIO IBAÑEZ,RIO IBAÑEZ,101621,148239,2015,STATION WAGON,JEEP,CHEROKEE,3200,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-08-31 00:00:00.000
GXRV-45,3,2021-09-24,2021,Pagado internet,2da. Cuota,SU121006415,RIO IBAÑEZ,RIO IBAÑEZ,296478,153638,2015,STATION WAGON,JEEP,CHEROKEE,3200,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
KXVY-13,1,2021-03-30,2021,Pagado internet,1ra. Cuota,CT235015219,RIO IBAÑEZ,RIO IBAÑEZ,149614,74808,2019,CAMIONETA,TOYOTA,HILUX,2400,Full,Diés,Mec,0,63,COYHAIQUE,COYHAIQUE,2021-08-31 00:00:00.000
KXVY-13,1,2021-08-30,2021,Pagado internet,2da. Cuota,CT235015219,RIO IBAÑEZ,RIO IBAÑEZ,149614,75781,2019,CAMIONETA,TOYOTA,HILUX,2400,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
KXVY-26,3,2021-03-30,2021,Pagado internet,1ra. Cuota,CT235015219,RIO IBAÑEZ,RIO IBAÑEZ,149614,74808,2019,CAMIONETA,TOYOTA,HILUX,2400,Full,Diés,Mec,0,63,COYHAIQUE,COYHAIQUE,2021-08-31 00:00:00.000
KXVY-26,3,2021-08-30,2021,Pagado internet,2da. Cuota,CT235015219,RIO IBAÑEZ,RIO IBAÑEZ,149614,75781,2019,CAMIONETA,TOYOTA,HILUX,2400,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
KYCR-46,8,2021-03-30,2021,Pagado internet,1ra. Cuota,CT235015019,SANTIAGO,RIO IBAÑEZ,130192,65096,2019,CAMIONETA,TOYOTA,HILUX,2400,Full,Diés,Mec,0,63,COYHAIQUE,COYHAIQUE,2021-08-31 00:00:00.000
KYCR-46,8,2021-08-30,2021,Pagado internet,2da. Cuota,CT235015019,SANTIAGO,RIO IBAÑEZ,130192,65942,2019,CAMIONETA,TOYOTA,HILUX,2400,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
KYCR-48,4,2021-03-30,2021,Pagado internet,1ra. Cuota,CT235015019,SANTIAGO,RIO IBAÑEZ,130192,65096,2019,CAMIONETA,TOYOTA,HILUX,2400,Full,Diés,Mec,0,63,COYHAIQUE,COYHAIQUE,2021-08-31 00:00:00.000
KYCR-48,4,2021-08-30,2021,Pagado internet,2da. Cuota,CT235015019,SANTIAGO,RIO IBAÑEZ,130192,65942,2019,CAMIONETA,TOYOTA,HILUX,2400,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
KYCR-51,4,2021-03-30,2021,Pagado internet,1ra. Cuota,CT235015019,SANTIAGO,RIO IBAÑEZ,130192,65096,2019,CAMIONETA,TOYOTA,HILUX,2400,Full,Diés,Mec,0,63,COYHAIQUE,COYHAIQUE,2021-08-31 00:00:00.000
KYCR-51,4,2021-08-30,2021,Pagado internet,2da. Cuota,CT235015019,SANTIAGO,RIO IBAÑEZ,130192,65942,2019,CAMIONETA,TOYOTA,HILUX,2400,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
KYCR-52,2,2021-03-30,2021,Pagado internet,1ra. Cuota,CT235015019,SANTIAGO,RIO IBAÑEZ,130192,65096,2019,CAMIONETA,TOYOTA,HILUX,2400,Full,Diés,Mec,0,63,COYHAIQUE,COYHAIQUE,2021-08-31 00:00:00.000
KYCR-52,2,2021-08-30,2021,Pagado internet,2da. Cuota,CT235015019,SANTIAGO,RIO IBAÑEZ,130192,65942,2019,CAMIONETA,TOYOTA,HILUX,2400,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
KYCT-92,4,2021-03-30,2021,Pagado internet,1ra. Cuota,CT235015219,TEMUCO,RIO IBAÑEZ,424461,212231,2019,CAMIONETA,TOYOTA,HILUX,2400,Full,Diés,Mec,0,306,TEMUCO,TEMUCO,2021-08-31 00:00:00.000
KYCT-92,4,2021-08-30,2021,Pagado internet,2da. Cuota,CT235015219,TEMUCO,RIO IBAÑEZ,424461,214990,2019,CAMIONETA,TOYOTA,HILUX,2400,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
KYSP-26,6,2021-03-30,2021,Pagado internet,1ra. Cuota,CT050034119,PROVIDENCIA,RIO IBAÑEZ,115370,57685,2019,CAMIONETA,CHEVROLET,D-MAX,2500,Full,Diés,Mec,0,63,COYHAIQUE,COYHAIQUE,2021-08-31 00:00:00.000
KYSP-26,6,2021-08-30,2021,Pagado internet,2da. Cuota,CT050034119,PROVIDENCIA,RIO IBAÑEZ,115370,58435,2019,CAMIONETA,CHEVROLET,D-MAX,2500,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
KZLC-84,3,2021-03-30,2021,Pagado internet,1ra. Cuota,CO111000819,SANTIAGO,RIO IBAÑEZ,189470,94735,2019,MINIBUS PARTICULAR,HYUNDAI,H-1,2500,Equi,Diés,Aut,0,63,COYHAIQUE,COYHAIQUE,2021-08-31 00:00:00.000
KZLC-84,3,2021-08-30,2021,Pagado internet,2da. Cuota,CO111000819,SANTIAGO,RIO IBAÑEZ,189470,95967,2019,MINIBUS PARTICULAR,HYUNDAI,H-1,2500,Equi,Diés,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
KZWS-81,9,2021-03-30,2021,Pagado internet,1ra. Cuota,SU235013819,RIO IBAÑEZ,RIO IBAÑEZ,200157,100079,2019,STATION WAGON,TOYOTA,4RUNNER,4000,Full,Benc,Aut,0,63,COYHAIQUE,COYHAIQUE,2021-08-31 00:00:00.000
KZWS-81,9,2021-08-30,2021,Pagado internet,2da. Cuota,SU235013819,RIO IBAÑEZ,RIO IBAÑEZ,200157,101380,2019,STATION WAGON,TOYOTA,4RUNNER,4000,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LDBR-63,3,2021-03-30,2021,Pagado internet,1ra. Cuota,CT050034119,PROVIDENCIA,RIO IBAÑEZ,115370,57685,2019,CAMIONETA,CHEVROLET,D-MAX,2500,Full,Diés,Mec,0,63,COYHAIQUE,COYHAIQUE,2021-08-31 00:00:00.000
LDBR-63,3,2021-08-30,2021,Pagado internet,2da. Cuota,CT050034119,PROVIDENCIA,RIO IBAÑEZ,115370,58435,2019,CAMIONETA,CHEVROLET,D-MAX,2500,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LDBR-64,1,2021-03-30,2021,Pagado internet,1ra. Cuota,CT050034119,PROVIDENCIA,RIO IBAÑEZ,115370,57685,2019,CAMIONETA,CHEVROLET,D-MAX,2500,Full,Diés,Mec,0,63,COYHAIQUE,COYHAIQUE,2021-08-31 00:00:00.000
LDBR-64,1,2021-08-30,2021,Pagado internet,2da. Cuota,CT050034119,PROVIDENCIA,RIO IBAÑEZ,115370,58435,2019,CAMIONETA,CHEVROLET,D-MAX,2500,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LDBR-65,K,2021-03-30,2021,Pagado internet,1ra. Cuota,CT050034119,PROVIDENCIA,RIO IBAÑEZ,115370,57685,2019,CAMIONETA,CHEVROLET,D-MAX,2500,Full,Diés,Mec,0,63,COYHAIQUE,COYHAIQUE,2021-08-31 00:00:00.000
LDBR-65,K,2021-08-30,2021,Pagado internet,2da. Cuota,CT050034119,PROVIDENCIA,RIO IBAÑEZ,115370,58435,2019,CAMIONETA,CHEVROLET,D-MAX,2500,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LDBR-66,8,2021-03-30,2021,Pagado internet,1ra. Cuota,CT050034119,PROVIDENCIA,RIO IBAÑEZ,115370,57685,2019,CAMIONETA,CHEVROLET,D-MAX,2500,Full,Diés,Mec,0,63,COYHAIQUE,COYHAIQUE,2021-08-31 00:00:00.000
LDBR-66,8,2021-08-30,2021,Pagado internet,2da. Cuota,CT050034119,PROVIDENCIA,RIO IBAÑEZ,115370,58435,2019,CAMIONETA,CHEVROLET,D-MAX,2500,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LDBR-67,6,2021-03-30,2021,Pagado internet,1ra. Cuota,CT050034119,PROVIDENCIA,RIO IBAÑEZ,115370,57685,2019,CAMIONETA,CHEVROLET,D-MAX,2500,Full,Diés,Mec,0,63,COYHAIQUE,COYHAIQUE,2021-08-31 00:00:00.000
LDBR-67,6,2021-08-30,2021,Pagado internet,2da. Cuota,CT050034119,PROVIDENCIA,RIO IBAÑEZ,115370,58435,2019,CAMIONETA,CHEVROLET,D-MAX,2500,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LDHY-21,3,2021-03-30,2021,Pagado internet,1ra. Cuota,CT235015219,PROVIDENCIA,RIO IBAÑEZ,149614,74808,2019,CAMIONETA,TOYOTA,HILUX,2400,Full,Diés,Mec,0,63,COYHAIQUE,COYHAIQUE,2021-08-31 00:00:00.000
LDHY-21,3,2021-08-30,2021,Pagado internet,2da. Cuota,CT235015219,PROVIDENCIA,RIO IBAÑEZ,149614,75781,2019,CAMIONETA,TOYOTA,HILUX,2400,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LJJJ-31,8,2021-03-30,2021,Pagado internet,1ra. Cuota,VN162005619,RIO IBAÑEZ,RIO IBAÑEZ,171257,85629,2019,MINIBUS PARTICULAR,MERCEDES BENZ,VITO TOURER,2100,Equi,Diés,Mec,0,63,COYHAIQUE,COYHAIQUE,2021-08-31 00:00:00.000
LJJJ-31,8,2021-08-30,2021,Pagado internet,2da. Cuota,VN162005619,RIO IBAÑEZ,RIO IBAÑEZ,171257,86742,2019,MINIBUS PARTICULAR,MERCEDES BENZ,VITO TOURER,2100,Equi,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LJJL-31,0,2021-03-30,2021,Pagado internet,1ra. Cuota,CT111006719,PROVIDENCIA,RIO IBAÑEZ,111769,55885,2019,CAMIONETA,HYUNDAI,PORTER,2500,Equi,Diés,Mec,0,63,COYHAIQUE,COYHAIQUE,2021-08-31 00:00:00.000
LJJL-31,0,2021-08-30,2021,Pagado internet,2da. Cuota,CT111006719,PROVIDENCIA,RIO IBAÑEZ,111769,56612,2019,CAMIONETA,HYUNDAI,PORTER,2500,Equi,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LJJZ-75,2,2021-03-30,2021,Pagado internet,1ra. Cuota,CT235015019,PROVIDENCIA,RIO IBAÑEZ,130192,65096,2019,CAMIONETA,TOYOTA,HILUX,2400,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-08-31 00:00:00.000
LJJZ-75,2,2021-08-30,2021,Pagado internet,2da. Cuota,CT235015019,PROVIDENCIA,RIO IBAÑEZ,130192,65942,2019,CAMIONETA,TOYOTA,HILUX,2400,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
PKPL-35,7,2021-03-30,2021,Pagado internet,1ra. Cuota,SU197007418,PEÑALOLEN,RIO IBAÑEZ,95428,47714,2018,VAN,RENAULT,DUSTER,1600,Full,Benc,Mec,0,203,PEÑALOLEN,PEÑALOLEN,2021-08-31 00:00:00.000
PKPL-35,7,2021-10-20,2021,Pagado internet,2da. Cuota,SU197007418,PEÑALOLEN,RIO IBAÑEZ,95428,50381,2018,VAN,RENAULT,DUSTER,1600,Full,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LTPJ-54,5,2021-03-30,2021,Pagado internet,Total,SU176023720,RIO IBAÑEZ,RIO IBAÑEZ,92890,92890,2020,STATION WAGON,NISSAN,X-TRAIL,2500,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
GKKH-45,7,2021-03-30,2021,Pagado internet,Total,CT235013714,COYHAIQUE,RIO IBAÑEZ,55459,55459,2014,CAMIONETA,TOYOTA,HILUX,2500,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
GTFY-84,0,2021-03-30,2021,Pagado internet,Total,SU166002014,PROVIDENCIA,RIO IBAÑEZ,94302,94302,2014,STATION WAGON,MITSUBISHI,ASX,2000,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
KHYR-43,7,2021-03-30,2021,Pagado internet,Total,CT159000118,FRUTILLAR,RIO IBAÑEZ,107532,107532,2018,CAMIONETA,MAXUS,T60,2800,Full,Diés,Mec,0,184,OSORNO,OSORNO,2022-03-31 00:00:00.000
JYWS-65,9,2021-03-30,2021,Pagado internet,Total,HB050018118,COLINA,RIO IBAÑEZ,94584,94584,2018,AUTOMOVIL,CHEVROLET,ONIX,1400,Full,Benc,Mec,0,180,ÑUÑOA,ÑUÑOA,2022-03-31 00:00:00.000
CZGJ-53,1,2021-03-30,2021,Pagado internet,Total,CT166004811,CHILE CHICO,RIO IBAÑEZ,25489,25489,2011,CAMIONETA,MITSUBISHI,L200,2500,Equi,Diés,Mec,0,38,CHILE CHICO,CHILE CHICO,2022-03-31 00:00:00.000
